,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
1350,90,RL,91.0,11643,2,0,4,Lvl,4.0,Inside,3,NAmes,Artery,Norm,Duplex,2Story,5,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,BrkFace,368.0,3,3,CBlock,3,3,No,2,500.0,1,0.0,748.0,1248.0,GasA,3,Y,SBrkr,1338,1296,0,2634,1.0,1.0,2,2,6,2,3.0,12,8.0,0,0,Detchd,1969.0,Unf,4.0,968.0,3,3,2,0,0,0,0,0,0,0,0,None,0,8,2009,WD,Normal
1351,60,RL,70.0,9247,2,0,3,Lvl,4.0,Inside,3,NAmes,Norm,Norm,1Fam,2Story,6,6,1962,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,318.0,3,3,CBlock,3,3,No,3,319.0,1,0.0,539.0,858.0,GasA,5,Y,SBrkr,858,858,0,1716,0.0,0.0,1,1,4,1,3.0,8,8.0,1,4,Attchd,1962.0,Fin,2.0,490.0,3,3,2,0,84,0,0,120,0,0,0,None,0,3,2008,WD,Normal
1352,50,RM,50.0,6000,2,0,4,Lvl,4.0,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,BrkTil,3,3,No,1,0.0,1,0.0,698.0,698.0,GasA,3,Y,SBrkr,786,390,0,1176,0.0,0.0,1,0,2,1,3.0,4,8.0,0,0,Detchd,1999.0,Unf,2.0,624.0,3,3,0,210,0,0,0,0,0,0,0,None,0,7,2009,WD,Normal
1353,50,RL,56.0,14720,2,0,3,Lvl,4.0,CulDSac,3,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,579.0,4,3,PConc,4,3,2,6,816.0,1,0.0,1217.0,2033.0,GasA,5,Y,SBrkr,2053,1185,0,3238,1.0,0.0,2,1,4,1,4.0,9,8.0,1,5,Attchd,1996.0,Fin,3.0,666.0,3,3,2,283,86,0,0,0,0,0,0,None,0,3,2010,WD,Normal
1354,60,RL,,10316,2,0,3,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,6,735.0,1,0.0,257.0,992.0,GasA,5,Y,SBrkr,992,873,0,1865,1.0,0.0,2,1,3,1,4.0,7,8.0,1,3,Attchd,2000.0,RFn,3.0,839.0,3,3,2,0,184,0,0,0,0,0,0,None,0,6,2008,WD,Normal
1355,80,RL,102.0,10192,2,0,3,Lvl,4.0,Inside,3,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1968,1992,Gable,CompShg,MetalSd,MetalSd,BrkFace,143.0,3,3,CBlock,3,3,No,1,0.0,1,0.0,570.0,570.0,GasA,4,Y,SBrkr,1222,698,0,1920,0.0,0.0,3,0,4,1,4.0,8,8.0,1,3,Attchd,1968.0,RFn,2.0,487.0,3,3,2,0,98,0,0,0,0,0,4,None,0,9,2006,WD,Normal
1356,20,RL,,9477,2,0,4,Lvl,4.0,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,65.0,3,3,CBlock,3,3,No,3,340.0,1,0.0,524.0,864.0,GasA,3,Y,SBrkr,892,0,0,892,0.0,0.0,1,0,3,1,3.0,5,8.0,0,0,Attchd,1966.0,RFn,1.0,264.0,3,3,2,0,0,0,0,0,0,0,2,None,0,10,2008,WD,Normal
1357,20,RL,,12537,2,0,3,Lvl,4.0,CulDSac,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1971,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,No,6,734.0,1,0.0,344.0,1078.0,GasA,5,Y,SBrkr,1078,0,0,1078,1.0,0.0,1,1,3,1,3.0,6,8.0,1,2,Attchd,1971.0,Fin,2.0,500.0,3,3,2,0,0,0,0,0,0,0,0,None,0,4,2010,WD,Normal
1358,160,FV,,2117,2,0,4,Lvl,4.0,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,216.0,4,3,PConc,4,3,No,6,378.0,1,0.0,378.0,756.0,GasA,5,Y,SBrkr,769,804,0,1573,0.0,0.0,2,1,3,1,4.0,5,8.0,0,0,Detchd,2000.0,Unf,2.0,440.0,3,3,2,0,32,0,0,0,0,0,0,None,0,6,2010,WD,Normal
1359,20,RL,129.0,16737,2,0,4,Lvl,4.0,FR3,3,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,66.0,4,3,PConc,5,3,2,6,1447.0,1,0.0,533.0,1980.0,GasA,5,Y,SBrkr,1980,0,0,1980,1.0,0.0,2,0,3,1,5.0,8,8.0,1,4,Attchd,2004.0,Fin,3.0,770.0,3,3,2,194,45,0,0,0,0,0,0,None,0,9,2006,WD,Normal
1360,70,RL,51.0,9842,2,0,4,Lvl,4.0,Inside,3,SWISU,Feedr,Norm,1Fam,2Story,5,6,1921,1998,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,3,3,BrkTil,3,2,No,1,0.0,1,0.0,612.0,612.0,GasA,5,Y,SBrkr,990,1611,0,2601,0.0,0.0,3,1,4,1,3.0,8,8.0,0,0,BuiltIn,1998.0,RFn,2.0,621.0,3,3,2,183,0,301,0,0,0,0,0,None,0,5,2008,WD,Normal
1361,20,RL,124.0,16158,2,0,3,Low,4.0,Inside,2,StoneBr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,Stone,16.0,4,3,PConc,5,3,2,5,1274.0,1,0.0,256.0,1530.0,GasA,5,Y,SBrkr,1530,0,0,1530,1.0,0.0,2,0,3,1,4.0,7,8.0,1,4,Attchd,2005.0,Fin,2.0,430.0,3,3,2,168,36,0,0,0,0,0,0,None,0,6,2009,WD,Normal
1362,50,RL,,12513,2,0,3,Lvl,4.0,FR2,3,NAmes,Feedr,Norm,1Fam,1.5Fin,4,4,1920,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3,2,No,1,0.0,1,0.0,715.0,715.0,GasA,4,Y,SBrkr,1281,457,0,1738,0.0,0.0,2,0,4,1,3.0,7,8.0,1,4,Attchd,1920.0,Unf,1.0,368.0,3,3,2,55,0,0,0,0,0,0,0,None,0,6,2009,WD,Normal
1363,60,RL,73.0,8499,2,0,3,Lvl,4.0,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,No,1,0.0,1,0.0,616.0,616.0,GasA,5,Y,SBrkr,616,796,0,1412,0.0,0.0,2,1,3,1,4.0,6,8.0,1,4,BuiltIn,2007.0,Fin,2.0,432.0,3,3,2,0,36,0,0,0,0,0,0,None,0,3,2007,New,Partial
1364,160,FV,30.0,3180,2,2,4,Lvl,4.0,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,No,1,0.0,1,0.0,600.0,600.0,GasA,5,Y,SBrkr,520,600,80,1200,0.0,0.0,2,1,2,1,4.0,4,8.0,0,0,Detchd,2005.0,RFn,2.0,480.0,3,3,2,0,166,0,0,0,0,0,0,None,0,4,2006,WD,Abnorml
1365,60,FV,,7500,2,0,4,Lvl,4.0,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,6,533.0,1,0.0,281.0,814.0,GasA,5,Y,SBrkr,814,860,0,1674,1.0,0.0,2,1,3,1,4.0,7,8.0,0,0,Attchd,2000.0,RFn,2.0,663.0,3,3,2,0,96,0,0,0,0,0,0,None,0,1,2010,WD,Normal
1366,60,RL,68.0,9179,2,0,3,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,4,3,PConc,4,3,No,6,633.0,1,0.0,240.0,873.0,GasA,5,Y,SBrkr,882,908,0,1790,1.0,0.0,2,1,3,1,4.0,7,8.0,0,0,Attchd,1999.0,RFn,2.0,588.0,3,3,2,0,88,0,0,0,0,0,0,None,0,6,2008,WD,Abnorml
1367,160,RM,41.0,2665,2,0,4,Lvl,4.0,Inside,3,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,PConc,3,3,No,5,548.0,3,173.0,36.0,757.0,GasA,5,Y,SBrkr,925,550,0,1475,0.0,0.0,2,0,4,1,3.0,6,8.0,1,3,Attchd,1977.0,RFn,1.0,336.0,3,3,2,104,26,0,0,0,0,0,0,None,0,7,2006,WD,Normal
1368,120,RM,,4435,2,0,4,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4,3,2,6,685.0,1,0.0,163.0,848.0,GasA,5,Y,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,4.0,4,8.0,0,0,Attchd,2003.0,Fin,2.0,420.0,3,3,2,140,0,0,0,0,0,0,0,None,0,6,2009,WD,Normal
1369,20,RL,48.0,10635,2,0,2,Lvl,4.0,FR2,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,171.0,4,3,PConc,4,3,2,4,370.0,6,972.0,315.0,1657.0,GasA,5,Y,SBrkr,1668,0,0,1668,1.0,0.0,2,0,3,1,4.0,8,8.0,1,3,Attchd,2003.0,Fin,2.0,502.0,3,3,2,0,262,0,0,0,0,0,0,None,0,5,2010,WD,Normal
1370,50,RL,90.0,5400,2,0,4,Lvl,4.0,Corner,3,OldTown,Artery,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,CBlock,CBlock,None,0.0,2,3,PConc,3,3,No,5,315.0,3,105.0,420.0,840.0,GasA,5,Y,SBrkr,840,534,0,1374,0.0,0.0,1,0,2,1,3.0,6,8.0,0,0,Detchd,1967.0,Fin,1.0,338.0,3,3,2,0,0,198,0,0,0,0,0,None,0,10,2009,WD,Normal
1371,80,RL,80.0,9600,2,0,4,Lvl,4.0,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1996,Hip,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,2,4,831.0,1,0.0,161.0,992.0,GasA,4,Y,SBrkr,1661,0,0,1661,1.0,0.0,1,0,3,1,4.0,8,8.0,1,3,BuiltIn,1955.0,RFn,1.0,377.0,3,3,2,0,28,0,0,178,0,0,3,None,0,10,2008,WD,Normal
1372,60,RL,75.0,9750,2,0,4,Lvl,4.0,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,6,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,2,6,975.0,1,0.0,133.0,1108.0,GasA,5,Y,SBrkr,1108,989,0,2097,1.0,0.0,2,1,3,1,4.0,8,8.0,1,3,Detchd,1998.0,RFn,2.0,583.0,3,3,2,253,170,0,0,0,0,0,0,None,0,6,2006,WD,Normal
1373,20,RL,,11400,2,0,4,Lvl,4.0,Inside,3,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,705.0,5,3,PConc,5,3,3,6,1282.0,1,0.0,1351.0,2633.0,GasA,5,Y,SBrkr,2633,0,0,2633,1.0,0.0,2,1,2,1,5.0,8,8.0,2,4,Attchd,2001.0,RFn,3.0,804.0,3,3,2,314,140,0,0,0,0,0,0,None,0,3,2007,WD,Normal
1374,60,FV,85.0,10625,2,0,4,Lvl,4.0,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,No,1,0.0,1,0.0,1026.0,1026.0,GasA,5,Y,SBrkr,1026,932,0,1958,0.0,0.0,2,1,3,1,4.0,9,8.0,1,4,Attchd,2005.0,Fin,3.0,936.0,3,3,2,154,210,0,0,0,0,0,0,None,0,7,2008,WD,Normal
1375,20,RL,89.0,10991,2,0,3,HLS,4.0,Inside,3,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1571.0,1571.0,GasA,5,Y,SBrkr,1571,0,0,1571,0.0,0.0,2,0,3,1,4.0,7,8.0,1,4,Attchd,2007.0,Fin,3.0,722.0,3,3,2,100,36,0,0,0,0,0,0,None,0,12,2007,New,Partial
1376,30,RL,52.0,6292,2,0,4,Bnk,4.0,Inside,3,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,4,3,1,3,384.0,1,0.0,384.0,768.0,GasA,3,N,SBrkr,790,0,0,790,0.0,0.0,1,0,2,1,3.0,4,8.0,0,0,Detchd,1925.0,Unf,1.0,160.0,2,3,2,0,141,0,0,0,0,0,0,None,0,4,2008,WD,Normal
1377,50,RL,60.0,10998,2,1,4,Lvl,4.0,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,2,408.0,4,420.0,156.0,984.0,GasA,5,Y,SBrkr,984,620,0,1604,0.0,0.0,2,0,3,1,3.0,6,6.0,0,0,Detchd,1977.0,Unf,2.0,660.0,3,3,2,0,68,0,0,0,0,0,0,None,0,7,2009,WD,Normal
1378,160,RM,21.0,1953,2,0,4,Lvl,4.0,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,408.0,3,3,CBlock,3,2,No,4,309.0,1,0.0,174.0,483.0,GasA,3,Y,SBrkr,483,504,0,987,0.0,0.0,1,1,2,1,3.0,5,8.0,0,0,Detchd,1973.0,Unf,1.0,264.0,3,3,2,72,0,0,0,0,0,0,0,None,0,6,2006,WD,Normal
1379,80,RL,73.0,9735,2,0,4,Lvl,4.0,Inside,3,Timber,Norm,Norm,1Fam,SLvl,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,No,1,0.0,1,0.0,384.0,384.0,GasA,4,Y,,754,640,0,1394,0.0,0.0,2,1,3,1,4.0,7,8.0,0,0,BuiltIn,2007.0,Fin,2.0,400.0,3,3,2,100,0,0,0,0,0,0,0,None,0,5,2008,WD,Normal
1380,30,RL,45.0,8212,2,1,4,Lvl,4.0,Inside,3,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,2,BrkTil,3,2,No,3,203.0,1,0.0,661.0,864.0,GasA,3,N,FuseF,864,0,0,864,1.0,0.0,1,0,2,1,3.0,5,8.0,0,0,Detchd,1938.0,Unf,1.0,200.0,3,2,2,0,0,96,0,0,0,0,0,None,0,6,2010,WD,Normal
1381,20,RL,,12925,2,0,3,Lvl,4.0,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,CompShg,BrkFace,Plywood,None,0.0,3,3,CBlock,3,3,1,4,865.0,1,0.0,340.0,1205.0,GasA,5,Y,SBrkr,2117,0,0,2117,0.0,0.0,2,1,4,1,3.0,7,8.0,2,4,Attchd,1970.0,Fin,2.0,550.0,3,3,2,0,42,0,0,0,0,0,0,None,0,5,2008,WD,Normal
1382,70,RM,60.0,7200,2,0,4,Lvl,4.0,Corner,3,OldTown,Norm,Norm,1Fam,2Story,7,7,1920,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,3,No,1,0.0,1,0.0,596.0,596.0,GasA,5,Y,SBrkr,998,764,0,1762,1.0,0.0,1,1,4,1,4.0,8,8.0,0,0,Detchd,1989.0,Unf,2.0,576.0,3,3,0,36,0,221,0,0,0,0,0,None,0,10,2006,WD,Normal
1383,30,RL,,25339,2,0,4,Lvl,4.0,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,7,1918,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3,3,No,1,0.0,1,0.0,816.0,816.0,GasA,5,Y,SBrkr,1416,0,0,1416,0.0,0.0,2,0,3,1,4.0,7,8.0,0,0,Attchd,2007.0,Unf,2.0,576.0,3,3,0,0,0,112,0,0,0,0,0,None,0,8,2007,WD,Normal
1384,50,RL,60.0,9060,2,0,4,Lvl,4.0,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,BrkTil,3,3,1,3,204.0,1,0.0,356.0,560.0,GasA,3,Y,SBrkr,698,560,0,1258,0.0,0.0,1,0,2,1,3.0,6,8.0,0,0,Detchd,1939.0,Unf,1.0,280.0,3,3,1,0,0,0,0,0,0,0,3,None,0,10,2009,WD,Normal
1385,50,RM,40.0,5436,2,0,4,Lvl,4.0,Inside,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,8,1922,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,BrkTil,3,3,No,4,735.0,1,0.0,61.0,796.0,GasA,4,Y,SBrkr,796,358,0,1154,1.0,0.0,1,0,3,1,4.0,7,8.0,0,0,Detchd,1922.0,Unf,1.0,240.0,3,3,0,0,96,0,0,0,0,0,3,None,0,5,2010,WD,Normal
1386,60,RL,80.0,16692,2,0,3,Lvl,4.0,Inside,3,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,3,3,CBlock,4,3,No,4,790.0,2,469.0,133.0,1392.0,GasA,3,Y,SBrkr,1392,1392,0,2784,1.0,0.0,3,1,5,1,4.0,12,8.0,2,3,Attchd,1978.0,RFn,2.0,564.0,3,3,2,0,112,0,0,440,519,1,3,TenC,2000,7,2006,WD,Normal
1387,50,RM,60.0,8520,2,1,4,Lvl,4.0,Inside,3,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,4,BrkTil,3,3,No,3,168.0,2,546.0,0.0,714.0,GasW,3,N,SBrkr,1664,862,0,2526,0.0,0.0,2,0,5,1,4.0,10,8.0,1,4,Detchd,1916.0,Unf,1.0,216.0,3,3,2,88,15,0,0,0,0,0,2,None,0,8,2007,CWD,Family
1388,20,RL,42.0,14892,2,0,3,HLS,4.0,CulDSac,3,Gilbert,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,160.0,5,3,PConc,5,3,3,6,1320.0,1,0.0,426.0,1746.0,GasA,5,Y,SBrkr,1746,0,0,1746,1.0,0.0,2,0,3,1,5.0,7,8.0,2,4,Attchd,2006.0,Fin,3.0,758.0,3,3,2,201,39,0,0,0,0,0,0,None,0,10,2009,WD,Normal
1389,50,RM,60.0,6000,2,0,4,Lvl,4.0,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3,4,No,5,375.0,1,0.0,360.0,735.0,GasA,5,Y,SBrkr,869,349,0,1218,0.0,1.0,1,0,3,1,3.0,6,8.0,1,4,Detchd,2003.0,Unf,2.0,440.0,3,3,2,0,0,0,0,0,0,0,0,None,0,3,2007,WD,Normal
1390,20,RL,70.0,9100,2,0,4,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,244.0,4,3,PConc,4,3,2,6,1400.0,1,0.0,125.0,1525.0,GasA,5,Y,SBrkr,1525,0,0,1525,1.0,0.0,2,0,3,1,4.0,6,8.0,0,0,Attchd,2000.0,RFn,2.0,541.0,3,3,2,219,36,0,0,0,0,0,0,None,0,9,2006,WD,Normal
1391,90,RL,65.0,8944,2,0,4,Lvl,4.0,Inside,3,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,No,1,0.0,1,0.0,1584.0,1584.0,GasA,3,Y,SBrkr,1584,0,0,1584,0.0,0.0,2,0,4,2,3.0,8,5.0,0,0,Detchd,1967.0,Unf,3.0,792.0,3,3,2,0,152,0,0,0,0,0,0,None,0,4,2009,WD,Normal
1392,85,RL,68.0,7838,2,0,4,Lvl,4.0,Inside,3,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,2,5,769.0,1,0.0,95.0,864.0,GasA,3,Y,SBrkr,900,0,0,900,1.0,0.0,1,0,3,1,3.0,6,8.0,1,1,Attchd,1967.0,RFn,1.0,288.0,3,3,2,175,144,0,0,0,0,0,1,None,0,12,2006,WD,Normal
1393,190,RM,60.0,10800,2,2,4,Lvl,4.0,Inside,3,OldTown,Norm,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,2,3,No,1,0.0,1,0.0,482.0,482.0,GasA,5,N,SBrkr,1221,691,0,1912,0.0,0.0,2,0,3,2,3.0,7,8.0,1,3,Detchd,2003.0,Unf,2.0,672.0,4,3,2,0,25,212,0,0,0,0,0,None,0,4,2008,WD,Normal
1394,120,RL,53.0,4045,2,0,4,Lvl,4.0,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,45.0,4,3,PConc,4,3,2,6,1070.0,1,0.0,286.0,1356.0,GasA,5,Y,SBrkr,1500,0,0,1500,1.0,0.0,2,0,2,1,4.0,6,8.0,1,4,Attchd,2006.0,Fin,3.0,648.0,3,3,2,161,20,0,0,0,0,0,0,None,0,10,2006,New,Partial
1395,60,RL,88.0,12665,2,0,3,Lvl,4.0,Inside,3,Timber,Norm,Norm,1Fam,2Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,245.0,4,3,PConc,4,4,3,1,0.0,1,0.0,1094.0,1094.0,GasA,5,Y,SBrkr,1133,1349,0,2482,0.0,0.0,2,1,4,1,4.0,9,8.0,1,4,BuiltIn,2005.0,Fin,3.0,642.0,3,3,2,144,39,0,0,0,0,0,0,None,0,2,2007,WD,Normal
1396,20,RL,,57200,2,0,3,Bnk,4.0,Inside,1,Timber,Norm,Norm,1Fam,1Story,5,5,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,2,4,353.0,3,334.0,60.0,747.0,GasA,3,Y,SBrkr,1687,0,0,1687,1.0,0.0,1,0,3,1,3.0,7,7.0,2,3,Detchd,1966.0,Unf,2.0,572.0,3,3,0,0,0,50,0,0,0,0,0,None,0,6,2010,WD,Normal
1397,70,RM,51.0,6120,2,0,4,Lvl,4.0,Inside,3,BrkSide,Norm,Norm,1Fam,2Story,5,8,1920,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,939.0,939.0,GasA,5,Y,SBrkr,939,574,0,1513,0.0,0.0,1,1,4,1,3.0,8,8.0,0,0,Detchd,1933.0,Unf,1.0,180.0,2,2,0,24,0,150,0,0,0,0,0,None,0,5,2007,WD,Normal
1398,50,RL,60.0,7200,2,0,4,Lvl,4.0,Inside,3,NAmes,Norm,Norm,1Fam,1.5Fin,5,4,1950,1982,Gable,CompShg,VinylSd,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,3,180.0,4,352.0,676.0,1208.0,GasA,4,Y,FuseA,1136,768,0,1904,1.0,0.0,1,1,3,1,3.0,7,7.0,0,0,Attchd,1950.0,Unf,1.0,240.0,3,3,2,0,0,168,0,0,0,0,4,None,0,5,2009,WD,Normal
1399,50,RL,51.0,6171,2,0,4,Lvl,4.0,Inside,3,SWISU,Norm,Norm,1Fam,1.5Fin,6,6,1925,1990,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,BrkTil,3,3,No,4,264.0,1,0.0,712.0,976.0,GasA,5,Y,SBrkr,1160,448,0,1608,0.0,0.0,2,1,3,1,4.0,7,8.0,1,4,Detchd,1925.0,Unf,1.0,216.0,2,3,2,147,16,0,0,0,0,0,3,None,0,10,2009,WD,Normal
1400,50,RM,50.0,6000,2,0,4,Lvl,4.0,Corner,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1929,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,BrkTil,3,3,No,1,0.0,1,0.0,862.0,862.0,GasA,3,Y,SBrkr,950,208,0,1158,0.0,0.0,1,0,3,1,3.0,5,8.0,1,4,BuiltIn,1929.0,RFn,1.0,208.0,3,3,2,0,0,112,0,0,0,0,0,None,0,7,2008,WD,Normal
1401,60,RL,62.0,7415,2,0,3,Lvl,4.0,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,No,6,759.0,1,0.0,80.0,839.0,GasA,5,Y,SBrkr,864,729,0,1593,1.0,0.0,2,1,3,1,3.0,8,8.0,1,3,Attchd,2004.0,Fin,2.0,398.0,3,3,2,100,75,0,0,0,0,0,0,None,0,4,2008,WD,Normal
1402,20,RL,64.0,6762,2,0,4,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,2,1,0.0,1,0.0,1286.0,1286.0,GasA,5,Y,SBrkr,1294,0,0,1294,0.0,0.0,2,0,2,1,4.0,6,8.0,1,4,Attchd,2006.0,RFn,2.0,662.0,3,3,2,168,55,0,0,0,0,0,0,None,0,7,2006,New,Partial
1403,20,RL,49.0,15256,2,0,3,Lvl,4.0,CulDSac,3,Somerst,RRAn,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,4,3,PConc,4,3,3,6,929.0,1,0.0,556.0,1485.0,GasA,5,Y,SBrkr,1464,0,0,1464,1.0,0.0,2,0,3,1,4.0,6,8.0,0,0,Attchd,2007.0,Unf,3.0,754.0,3,3,2,168,160,0,0,0,0,0,0,None,0,8,2007,WD,Normal
